host_id,ts,n_flows,n_distinct_ports,n_distinct_dsts,total_bytes,mean_duration,failed_logins,top_service,n_alerts,attack_family,label
h008,2024-03-02 17:00:00,20,4,7,108706,0.4799006500805654,1,http,0,benign,0
h009,2024-03-02 17:00:00,14,4,7,67321,0.9823433102066386,0,http,0,benign,0
h010,2024-03-02 17:00:00,25,4,8,75157,0.5314310493515468,0,http,0,benign,0
h011,2024-03-02 17:00:00,13,5,6,32001,0.5068906192950581,0,http,0,benign,0
h012,2024-03-02 17:00:00,6,3,4,17503,1.0142360921472555,0,http,0,benign,0
h013,2024-03-02 17:00:00,31,5,8,113033,0.4894715650410147,1,http,0,benign,0
h014,2024-03-02 17:00:00,6,4,5,15908,0.5323388108317345,0,http,0,benign,0
h015,2024-03-02 17:00:00,4,3,4,7318,0.3341985268276034,0,http,0,benign,0
h016,2024-03-02 17:00:00,9,4,5,27106,0.4894280556970699,0,http,0,benign,0
h017,2024-03-02 17:00:00,20,5,7,67332,0.409507069229043,0,http,0,benign,0
h018,2024-03-02 17:00:00,14,3,6,30311,0.4427995151226697,0,http,0,benign,0
h019,2024-03-02 17:00:00,9,3,7,32272,0.38112277752436113,0,http,0,benign,0
h020,2024-03-02 17:00:00,23,4,8,64411,1.0748894427483693,0,http,0,benign,0
h021,2024-03-02 17:00:00,30,1,3,4383,0.2733783571386589,25,ssh,1,bruteforce,1
h022,2024-03-02 17:00:00,6,3,4,14794,0.5491779035263912,0,http,1,benign,0
h023,2024-03-02 17:00:00,5,4,3,20621,0.25991917628480377,0,http,0,benign,0
h024,2024-03-02 17:00:00,10,3,6,22463,0.34691592672089244,0,http,0,benign,0
h025,2024-03-02 17:00:00,14,4,6,129797,0.6822945157903473,0,http,0,benign,0
h026,2024-03-02 17:00:00,26,4,6,86766,0.6093480428958953,0,http,0,benign,0
h027,2024-03-02 17:00:00,24,5,6,92293,0.5499366234082075,0,http,0,benign,0
h028,2024-03-02 17:00:00,10,4,5,68644,0.6423209564096778,0,http,0,benign,0
h029,2024-03-02 17:00:00,43,39,25,154319,0.680370548042404,0,other,0,benign,0
h030,2024-03-02 17:00:00,10,4,6,24589,0.5629414551120174,0,http,0,benign,0
h031,2024-03-02 17:00:00,23,5,7,112038,0.6952057662883299,0,http,0,benign,0
h032,2024-03-02 17:00:00,6,3,3,12706,0.39956549542156045,0,http,0,benign,0
h033,2024-03-02 17:00:00,6,3,6,6619,1.5587700641139666,0,http,0,benign,0
h034,2024-03-02 17:00:00,3,3,2,10598,0.19500564978358825,0,http,0,benign,0
h035,2024-03-02 17:00:00,52,5,8,246214,0.5378390705271566,0,http,0,benign,0
h036,2024-03-02 17:00:00,9,3,5,8384,0.4111073408107738,0,http,0,benign,0
h037,2024-03-02 17:00:00,9,4,4,20077,0.2537846685556929,0,http,0,benign,0
h038,2024-03-02 17:00:00,8,4,6,21076,0.4461199334878492,0,http,0,benign,0
h039,2024-03-02 17:00:00,20,5,7,51031,0.6207589770297244,1,http,1,benign,0
h040,2024-03-02 17:00:00,14,5,8,43397,0.6547184716637878,0,http,0,benign,0
h041,2024-03-02 17:00:00,6,2,1,8371752,28.793357018086066,0,http,1,exfil,1
h042,2024-03-02 17:00:00,13,5,6,23264,0.6116959098200434,0,http,0,benign,0
h043,2024-03-02 17:00:00,15,4,7,29812,0.38937407952941017,0,http,0,benign,0
h044,2024-03-02 17:00:00,13,3,6,45796,0.4754041734008778,1,http,0,benign,0
h045,2024-03-02 17:00:00,9,5,5,38970,0.31736934215153206,1,http,0,benign,0
h046,2024-03-02 17:00:00,8,4,3,33564,0.7686957675912682,0,http,0,benign,0
h047,2024-03-02 17:00:00,22,4,7,81833,0.49529970588792493,0,http,0,benign,0
h048,2024-03-02 17:00:00,4,1,1,9345773,28.692495865761,0,ssh,1,exfil,1
h049,2024-03-02 17:00:00,64,1,3,11312,0.24292196253328072,55,ssh,1,bruteforce,1
h050,2024-03-02 17:00:00,5,3,4,14326,0.21154812528342384,0,smtp,0,benign,0
h051,2024-03-02 17:00:00,3,2,2,17333,0.5282364951038427,0,http,0,benign,0
h052,2024-03-02 17:00:00,25,4,8,131489,0.65751386983261,0,http,0,benign,0
h053,2024-03-02 17:00:00,13,5,6,39693,0.31230250545022753,0,http,0,benign,0
h054,2024-03-02 17:00:00,30,5,7,88108,0.3987745780350767,2,http,0,benign,0
h055,2024-03-02 17:00:00,11,5,7,142983,0.39157931562334786,0,http,0,benign,0
h056,2024-03-02 17:00:00,158,147,110,10437,0.05562579913684896,0,other,1,portscan,1
h057,2024-03-02 17:00:00,2,2,2,14261,0.924647907553716,0,dns,0,benign,0
h058,2024-03-02 17:00:00,28,5,8,96633,0.49372006434432036,1,http,0,benign,0
h059,2024-03-02 17:00:00,2,2,2,14171,0.7708064410287427,0,http,0,benign,0
h000,2024-03-02 18:00:00,77,69,52,5673,0.056379287911068346,0,other,0,benign,0
h001,2024-03-02 18:00:00,15,5,8,139927,0.3703904927355643,1,http,0,benign,0
h002,2024-03-02 18:00:00,7,4,4,29748,0.6523341947012378,0,http,0,benign,0
h003,2024-03-02 18:00:00,9,5,6,24339,0.5466262210411076,0,http,0,benign,0
h004,2024-03-02 18:00:00,15,3,7,27848,0.4620307167319098,0,http,0,benign,0
h005,2024-03-02 18:00:00,12,3,5,50770,0.36533008953841173,0,http,0,benign,0
h006,2024-03-02 18:00:00,8,3,4,29437,0.630954374994708,0,http,0,benign,0
h007,2024-03-02 18:00:00,3,3,3,3156,0.6370271780802366,0,http,0,benign,0
h008,2024-03-02 18:00:00,8,4,5,32198,0.5525014976964047,0,http,0,benign,0
h009,2024-03-02 18:00:00,9,3,6,20988,0.39358846848138973,0,http,1,benign,0
h010,2024-03-02 18:00:00,34,5,8,145008,0.6858845929937748,0,http,0,benign,0
h011,2024-03-02 18:00:00,50,5,8,219786,0.6940903085893997,1,http,0,benign,0
h012,2024-03-02 18:00:00,9,5,6,33245,0.26363909213394815,0,http,0,benign,0
h013,2024-03-02 18:00:00,49,1,3,7190,0.2474268092787012,38,ssh,1,bruteforce,1
h014,2024-03-02 18:00:00,17,5,6,115592,0.7819434592007749,1,http,0,benign,0
h015,2024-03-02 18:00:00,18,4,8,38199,0.4782249604581678,0,http,0,benign,0
h016,2024-03-02 18:00:00,16,5,6,97807,0.5962850787358043,0,http,0,benign,0
h017,2024-03-02 18:00:00,5,3,4,3276,0.4221738296301786,0,http,0,benign,0
h018,2024-03-02 18:00:00,37,1,3,6339,0.2469120584533103,28,ssh,1,bruteforce,1
h019,2024-03-02 18:00:00,4,3,3,14007,0.47383192993459017,0,dns,0,benign,0
h020,2024-03-02 18:00:00,73,70,47,4928,0.06000097337759512,0,other,1,portscan,1
h021,2024-03-02 18:00:00,17,4,8,107718,0.5765994355093124,0,http,0,benign,0
h022,2024-03-02 18:00:00,111,102,74,6398,0.05344813093993668,0,other,1,portscan,1
h023,2024-03-02 18:00:00,15,5,7,42701,0.7208690660135751,0,http,0,benign,0
h024,2024-03-02 18:00:00,14,5,7,86093,0.3218290605073361,0,http,0,benign,0
h025,2024-03-02 18:00:00,4,3,3,11196,0.5825876468393949,0,dns,0,benign,0
h026,2024-03-02 18:00:00,8,3,5,26957,1.669637687156794,0,http,0,benign,0
h027,2024-03-02 18:00:00,19,4,7,78180,0.4756083999613415,0,http,0,benign,0
h028,2024-03-02 18:00:00,12,3,7,63658,0.6368283969352606,0,http,0,benign,0
h029,2024-03-02 18:00:00,9,3,6,16595,0.6028962553839585,1,http,0,benign,0
h030,2024-03-02 18:00:00,6,3,5,93147,0.46516086927374006,0,dns,0,benign,0
h031,2024-03-02 18:00:00,106,102,75,6575,0.054456294113796634,0,other,1,portscan,1
h032,2024-03-02 18:00:00,13,4,6,46985,0.7232279918271822,0,http,0,benign,0
h033,2024-03-02 18:00:00,2,2,2,11275,0.4011500133336918,0,dns,0,benign,0
h034,2024-03-02 18:00:00,16,5,8,77281,0.3101771848070187,0,http,0,benign,0
h035,2024-03-02 18:00:00,18,5,8,98277,0.7811827510728533,0,http,1,benign,0
h036,2024-03-02 18:00:00,52,50,30,142813,0.6575537638450801,0,other,0,benign,0
h037,2024-03-02 18:00:00,10,5,5,67331,0.49987241580980407,0,http,0,benign,0
h038,2024-03-02 18:00:00,4,2,3,10899,0.8778779847545879,0,http,0,benign,0
h039,2024-03-02 18:00:00,7,3,5,30133,0.5746321566461405,0,http,0,benign,0
h040,2024-03-02 18:00:00,1,1,1,2390,3.5379844710172237,0,http,0,benign,0
h041,2024-03-02 18:00:00,2,2,2,6479,0.12095330519652482,0,http,0,benign,0
h042,2024-03-02 18:00:00,23,4,8,66951,0.4890751117388403,0,http,0,benign,0
h043,2024-03-02 18:00:00,4,3,2,1948,0.3949377062552246,0,http,0,benign,0
h044,2024-03-02 18:00:00,11,2,6,45957,0.3941110798619023,0,http,0,benign,0
h045,2024-03-02 18:00:00,11,5,5,20297,0.5838931119352556,0,http,0,benign,0
h046,2024-03-02 18:00:00,10,3,7,31042,0.36732094091753015,0,http,0,benign,0
h047,2024-03-02 18:00:00,19,3,7,68836,0.6703443686853442,0,http,0,benign,0
h048,2024-03-02 18:00:00,15,4,8,70501,0.9142272309451168,0,http,0,benign,0
h049,2024-03-02 18:00:00,1,1,1,1271,0.06111652911610694,0,http,0,benign,0
h050,2024-03-02 18:00:00,36,5,8,136081,0.4458337758620283,0,http,0,benign,0
h051,2024-03-02 18:00:00,2,2,1,8510,1.1546686842834972,0,http,0,benign,0
h052,2024-03-02 18:00:00,147,135,101,10550,0.05436208376968998,0,other,0,benign,0
h053,2024-03-02 18:00:00,3,2,3,7740,0.9800193272074426,0,http,0,benign,0
h054,2024-03-02 18:00:00,17,4,7,84215,0.3453393324860178,0,http,0,benign,0
h055,2024-03-02 18:00:00,1,1,1,311,1.9264334909141505,0,http,0,benign,0
h056,2024-03-02 18:00:00,9,3,6,38126,0.4863779426779557,0,http,0,benign,0
h057,2024-03-02 18:00:00,13,4,7,46571,0.403944236830073,0,http,0,benign,0
h058,2024-03-02 18:00:00,2,2,2,1725,0.23593494705821522,0,http,0,benign,0
h059,2024-03-02 18:00:00,13,5,7,86170,0.5298806732487945,0,http,0,benign,0
h000,2024-03-02 19:00:00,3,3,3,2639,0.2028297551409803,0,ssh,0,benign,0
h001,2024-03-02 19:00:00,6,3,3,26142,1.0434644189713338,0,http,0,benign,0
h002,2024-03-02 19:00:00,2,2,2,3940,0.3128011051480001,0,smtp,1,benign,0
h003,2024-03-02 19:00:00,27,5,8,79635,0.6229374192715542,0,http,0,benign,0
h004,2024-03-02 19:00:00,8,4,6,40011,0.5879305329516862,0,http,0,benign,0
h005,2024-03-02 19:00:00,3,2,3,8773,1.0662657923715837,0,http,0,benign,0
h006,2024-03-02 19:00:00,2,2,2,13284,0.43302599662793084,0,http,0,benign,0
h007,2024-03-02 19:00:00,11,5,7,19547,0.4216685386442735,0,http,0,benign,0
h008,2024-03-02 19:00:00,3,2,3,8371,0.4062051170873156,0,http,0,benign,0
h009,2024-03-02 19:00:00,150,141,105,9393,0.05923352292011349,0,other,1,portscan,1
h010,2024-03-02 19:00:00,6,3,3,46111,1.2756062175367535,0,ssh,0,benign,0
h011,2024-03-02 19:00:00,19,3,7,99521,0.47457759587720866,0,http,0,benign,0
h012,2024-03-02 19:00:00,5,4,2,10082,0.4210397990038416,0,http,0,benign,0
h013,2024-03-02 19:00:00,4,3,3,37875,0.883214311758926,0,http,0,benign,0
h014,2024-03-02 19:00:00,21,4,8,76086,1.162415048151141,0,http,0,benign,0
h015,2024-03-02 19:00:00,21,5,8,45655,0.931093263202457,0,http,0,benign,0
h016,2024-03-02 19:00:00,5,3,4,9152,0.5710461219449792,0,http,0,benign,0
h017,2024-03-02 19:00:00,2,2,1,1155456,22.033111959245826,0,ssh,1,exfil,1
h018,2024-03-02 19:00:00,14,4,7,47913,0.6131620372330344,0,http,0,benign,0
h019,2024-03-02 19:00:00,1,1,1,426,0.11474759788174645,0,http,0,benign,0
h020,2024-03-02 19:00:00,23,5,8,94575,0.40778904965452395,0,http,0,benign,0
h021,2024-03-02 19:00:00,16,4,8,69329,0.5903328660470818,0,http,0,benign,0
h022,2024-03-02 19:00:00,4,4,3,20293,0.46017921121304484,0,http,0,benign,0
h023,2024-03-02 19:00:00,5,4,4,22483,0.8652123402340737,0,http,0,benign,0
h024,2024-03-02 19:00:00,52,48,29,202251,0.7322047454826796,0,other,0,benign,0
h025,2024-03-02 19:00:00,4,2,4,9486,0.6086052128839694,0,http,0,benign,0
h026,2024-03-02 19:00:00,3,2,3,15963,0.5495012551832954,0,http,0,benign,0
h027,2024-03-02 19:00:00,10,4,7,28395,0.569384822469325,1,http,0,benign,0
h028,2024-03-02 19:00:00,10,2,8,16026,0.897214207385377,0,http,0,benign,0
h029,2024-03-02 19:00:00,7,4,5,36376,0.7246419370559712,0,http,0,benign,0
h030,2024-03-02 19:00:00,7,3,4,27968,0.4766839213154205,0,http,1,benign,0
h031,2024-03-02 19:00:00,11,3,7,59069,0.29404478042769017,0,http,0,benign,0
h032,2024-03-02 19:00:00,12,5,7,19256,0.6855435278911114,1,http,0,benign,0
h033,2024-03-02 19:00:00,7,3,5,18833,0.5344854744324364,0,http,0,benign,0
h034,2024-03-02 19:00:00,7,4,6,26746,0.5276675446304667,1,http,0,benign,0
h035,2024-03-02 19:00:00,57,1,3,9806,0.2436416768543466,45,ssh,1,bruteforce,1
h036,2024-03-02 19:00:00,9,4,5,43276,0.8230810584378777,1,http,0,benign,0
h037,2024-03-02 19:00:00,10,3,4,44203,0.5440509442823777,0,http,0,benign,0
h038,2024-03-02 19:00:00,6,4,4,27558,0.4168316259026399,0,http,0,benign,0
h039,2024-03-02 19:00:00,12,4,6,35533,0.5882432370709282,0,http,0,benign,0
h040,2024-03-02 19:00:00,28,4,8,58610,0.6659051746210286,0,http,0,benign,0
h041,2024-03-02 19:00:00,6,3,5,36876,0.3160902899537969,0,http,0,benign,0
h042,2024-03-02 19:00:00,44,41,30,151988,0.6156933340344138,0,other,0,benign,0
h043,2024-03-02 19:00:00,5,4,4,17853,0.6102361638017058,0,http,0,benign,0
h044,2024-03-02 19:00:00,11,4,7,43664,0.5807377471181839,0,http,0,benign,0
h045,2024-03-02 19:00:00,20,3,8,121129,0.6046741310014454,0,http,0,benign,0
h046,2024-03-02 19:00:00,52,5,8,195256,0.46566302262293036,1,http,0,benign,0
h047,2024-03-02 19:00:00,2,2,2,5665,0.3345500328074852,0,ssh,0,benign,0
h048,2024-03-02 19:00:00,44,5,8,140921,0.6115511082798878,0,http,0,benign,0
h049,2024-03-02 19:00:00,10,3,6,42007,0.6793357804785592,0,http,0,benign,0
h050,2024-03-02 19:00:00,12,5,7,68643,0.6344259172105199,0,http,0,benign,0
h051,2024-03-02 19:00:00,10,3,5,56463,0.3336547198379087,0,dns,0,benign,0
h052,2024-03-02 19:00:00,4,3,4,4520,0.39775600989002957,0,http,0,benign,0
h053,2024-03-02 19:00:00,1,1,1,184,0.6863670039797899,0,http,0,benign,0
h054,2024-03-02 19:00:00,51,5,8,199222,0.7261619661142626,1,http,0,benign,0
h055,2024-03-02 19:00:00,6,2,2,1577471,30.48908860024764,0,ssh,0,benign,0
h056,2024-03-02 19:00:00,2,2,2,3601,0.696996065996452,0,http,0,benign,0
h057,2024-03-02 19:00:00,13,4,8,37250,0.613053173463075,0,http,0,benign,0
h058,2024-03-02 19:00:00,4,3,2,10093,0.6026207616496544,0,http,0,benign,0
h059,2024-03-02 19:00:00,3,2,3,10007,0.6631059593828746,0,http,0,benign,0
h000,2024-03-02 20:00:00,6,3,4,23311,1.363483650874329,0,http,0,benign,0
h001,2024-03-02 20:00:00,33,5,8,68649,0.4826329285251291,0,http,0,benign,0
h002,2024-03-02 20:00:00,11,4,5,71785,0.6223573040673409,0,http,0,benign,0
h003,2024-03-02 20:00:00,8,2,5,30187,0.7092778776491043,0,http,0,benign,0
h004,2024-03-02 20:00:00,4,2,1,4465211,26.169075337713828,0,http,1,exfil,1
h005,2024-03-02 20:00:00,21,3,8,50224,0.333877535998297,0,http,0,benign,0
h006,2024-03-02 20:00:00,47,5,8,168576,0.5213473904943242,0,http,0,benign,0
h007,2024-03-02 20:00:00,10,5,6,24301,0.4172533637024407,1,http,0,benign,0
h008,2024-03-02 20:00:00,14,2,7,20616,0.7615258229954301,0,http,0,benign,0
h009,2024-03-02 20:00:00,4,4,4,6786,0.4633595795962502,0,http,0,benign,0
h010,2024-03-02 20:00:00,3,2,3,27718,0.5112937783152312,0,http,0,benign,0
h011,2024-03-02 20:00:00,11,4,6,13815,1.0941843009846348,0,http,0,benign,0
h012,2024-03-02 20:00:00,13,4,6,94988,0.5146362836130831,0,http,0,benign,0
h013,2024-03-02 20:00:00,6,4,5,49245,0.4588445054926496,0,http,0,benign,0
h014,2024-03-02 20:00:00,7,3,5,53883,0.42434412271379884,0,http,0,benign,0
h015,2024-03-02 20:00:00,2,2,2,6861,0.5377576734784529,0,http,0,benign,0
h016,2024-03-02 20:00:00,3,2,3,3956,0.23928883507282875,0,http,0,benign,0
h017,2024-03-02 20:00:00,57,52,35,3488,0.05152200533197242,0,other,1,portscan,1
h018,2024-03-02 20:00:00,5,3,3,12034,0.5236482615710414,0,http,0,benign,0
h019,2024-03-02 20:00:00,2,1,2,8069,0.24774175761921657,0,http,0,benign,0
h020,2024-03-02 20:00:00,32,5,7,115172,0.5926623908692781,0,http,0,benign,0
h021,2024-03-02 20:00:00,25,5,8,58173,0.5451705701597092,0,http,0,benign,0
h022,2024-03-02 20:00:00,125,118,89,7665,0.05260526062376478,0,other,1,portscan,1
h023,2024-03-02 20:00:00,21,4,8,311708,0.3550622968075045,0,http,0,benign,0
h024,2024-03-02 20:00:00,14,4,8,50025,0.8550156669393935,0,http,0,benign,0
h025,2024-03-02 20:00:00,4,2,1,2195578,12.402766309705145,0,http,0,benign,0
h026,2024-03-02 20:00:00,35,4,8,144233,0.8746363590123938,1,http,0,benign,0
h027,2024-03-02 20:00:00,11,3,7,30076,0.37138082872002764,0,http,0,benign,0
h028,2024-03-02 20:00:00,9,4,5,47252,0.8257980706449767,1,http,0,benign,0
h029,2024-03-02 20:00:00,20,5,7,65928,0.7760674613670154,0,http,0,benign,0
h030,2024-03-02 20:00:00,21,5,7,103443,0.536035488315707,0,http,0,benign,0
h031,2024-03-02 20:00:00,22,4,7,82003,0.8684620022352838,0,http,0,benign,0
h032,2024-03-02 20:00:00,44,42,27,108283,0.6268909734768162,0,other,0,benign,0
h033,2024-03-02 20:00:00,1,1,1,1687,0.5762157747328964,0,http,0,benign,0
h034,2024-03-02 20:00:00,7,3,4,37095,0.21166877289394867,0,http,0,benign,0
h035,2024-03-02 20:00:00,11,4,7,65970,0.3645156122934003,1,http,0,benign,0
h036,2024-03-02 20:00:00,3,2,3,5004,0.34300130240447246,0,http,0,benign,0
h037,2024-03-02 20:00:00,3,2,1,881317,14.894803850712918,0,ssh,1,exfil,1
h038,2024-03-02 20:00:00,11,4,8,57377,0.45392522651215095,0,http,0,benign,0
h039,2024-03-02 20:00:00,1,1,1,7149,0.38930118386001505,0,ssh,0,benign,0
h040,2024-03-02 20:00:00,19,5,8,77034,0.5514926725004108,0,http,0,benign,0
h041,2024-03-02 20:00:00,10,4,5,27637,0.5562087005556843,0,http,0,benign,0
h042,2024-03-02 20:00:00,29,5,8,119008,0.5648981885385875,0,http,0,benign,0
h043,2024-03-02 20:00:00,5,2,2,1204567,9.545533969071212,0,ssh,0,benign,0
h044,2024-03-02 20:00:00,43,42,27,124373,0.7062622732612384,0,other,0,benign,0
h045,2024-03-02 20:00:00,1,1,1,1554,0.4336110373106504,0,http,0,benign,0
h046,2024-03-02 20:00:00,15,4,7,230448,0.6593732737697533,0,http,0,benign,0
h047,2024-03-02 20:00:00,12,5,6,53719,0.63540724991278,0,http,0,benign,0
h048,2024-03-02 20:00:00,42,5,8,184399,0.6100107815038089,1,http,0,benign,0
h049,2024-03-02 20:00:00,9,5,5,45444,0.5988090489624371,1,http,0,benign,0
h050,2024-03-02 20:00:00,20,4,8,123989,0.49178407721866935,0,http,0,benign,0
h051,2024-03-02 20:00:00,8,4,5,13071,1.3280177890140914,0,http,1,benign,0
h052,2024-03-02 20:00:00,6,3,5,27058,1.016118385003279,0,dns,0,benign,0
h053,2024-03-02 20:00:00,10,5,6,32268,0.5997282782583111,0,http,0,benign,0
h054,2024-03-02 20:00:00,9,4,5,17530,0.2949985423182534,0,http,0,benign,0
h055,2024-03-02 20:00:00,4,2,2,942017,8.77864077280467,0,ssh,0,benign,0
h056,2024-03-02 20:00:00,4,2,2,1913790,14.066611724995637,0,ssh,0,benign,0
h057,2024-03-02 20:00:00,19,4,8,42106,0.3796589050089321,0,http,1,benign,0
h058,2024-03-02 20:00:00,61,60,39,4176,0.060484034803966545,0,other,1,portscan,1
h059,2024-03-02 20:00:00,15,4,7,49283,0.4502866980544021,0,http,0,benign,0
h000,2024-03-02 21:00:00,3,3,3,2689,0.28158694718977983,0,http,0,benign,0
h001,2024-03-02 21:00:00,156,145,98,10041,0.05567909734108245,0,other,0,benign,0
h002,2024-03-02 21:00:00,15,5,8,46882,0.6916249984140445,0,http,0,benign,0
h003,2024-03-02 21:00:00,24,5,8,105997,0.6948328974623581,0,http,0,benign,0
h004,2024-03-02 21:00:00,110,104,79,6646,0.05746700737400106,0,other,1,portscan,1
h005,2024-03-02 21:00:00,26,5,8,81795,0.683012420354837,0,http,0,benign,0
h006,2024-03-02 21:00:00,10,3,5,37757,0.8447083416739609,0,http,0,benign,0
h007,2024-03-02 21:00:00,13,4,5,53062,0.5158270378514838,0,http,0,benign,0
h008,2024-03-02 21:00:00,2,1,1,4949,0.3493135302173577,0,dns,0,benign,0
h009,2024-03-02 21:00:00,13,3,6,72175,0.505177349454263,0,http,0,benign,0
h010,2024-03-02 21:00:00,21,5,8,99334,0.7837224099411815,0,http,0,benign,0
h011,2024-03-02 21:00:00,5,3,5,18810,0.6130600079124077,0,http,0,benign,0
h012,2024-03-02 21:00:00,11,4,7,40597,0.5312160519073389,0,http,0,benign,0
h013,2024-03-02 21:00:00,3,3,3,57093,0.434890375859907,0,http,0,benign,0
h014,2024-03-02 21:00:00,9,4,6,57234,0.5475344497297789,0,http,0,benign,0
h015,2024-03-02 21:00:00,96,87,67,6028,0.06120717544398998,0,other,1,portscan,1
h016,2024-03-02 21:00:00,76,1,3,12143,0.25330902134411987,70,ssh,0,benign,0
h017,2024-03-02 21:00:00,13,4,8,30668,0.5495719099179253,1,http,0,benign,0
h018,2024-03-02 21:00:00,10,3,6,58490,0.45952538843926083,1,http,0,benign,0
h019,2024-03-02 21:00:00,15,5,5,52338,0.4284861843353655,0,http,0,benign,0
h020,2024-03-02 21:00:00,16,5,6,40058,0.49969769669897646,0,http,0,benign,0
h021,2024-03-02 21:00:00,13,5,7,19715,1.8653387869063218,0,http,0,benign,0
h022,2024-03-02 21:00:00,4,4,3,18725,0.4093364334982254,0,http,0,benign,0
h023,2024-03-02 21:00:00,13,5,6,53893,0.40310957212051207,1,http,0,benign,0
h024,2024-03-02 21:00:00,2,2,1,730279,10.240712194774341,0,ssh,0,benign,0
h025,2024-03-02 21:00:00,39,5,8,112912,0.5091562530505237,1,http,0,benign,0
h026,2024-03-02 21:00:00,11,4,7,49787,0.7611089234723625,0,http,0,benign,0
h027,2024-03-02 21:00:00,7,3,3,72529,0.4265241333042435,0,http,0,benign,0
h028,2024-03-02 21:00:00,13,5,7,63383,0.5568308142560763,0,http,0,benign,0
h029,2024-03-02 21:00:00,9,4,5,20960,0.39452722959933617,0,http,0,benign,0
h030,2024-03-02 21:00:00,21,4,7,77913,0.5811152465705931,0,http,1,benign,0
h031,2024-03-02 21:00:00,8,4,5,11628,1.1236320253670797,0,http,0,benign,0
h032,2024-03-02 21:00:00,53,49,29,137413,0.5447809036703445,0,other,0,benign,0
h033,2024-03-02 21:00:00,25,5,8,70370,0.5074844596487968,0,http,0,benign,0
h034,2024-03-02 21:00:00,2,2,2,1771,0.8182431283089019,0,http,0,benign,0
h035,2024-03-02 21:00:00,15,4,7,143885,0.6081978203915046,0,http,0,benign,0
h036,2024-03-02 21:00:00,64,58,43,4311,0.055707318800435765,0,other,1,portscan,1
h037,2024-03-02 21:00:00,9,3,5,23210,0.8044280949918009,0,http,0,benign,0
h038,2024-03-02 21:00:00,11,4,6,48802,0.504671102177113,0,http,0,benign,0
h039,2024-03-02 21:00:00,16,4,5,63542,0.7595183070645627,0,http,0,benign,0
h040,2024-03-02 21:00:00,50,1,3,8708,0.24905359863049473,42,ssh,1,bruteforce,1
h041,2024-03-02 21:00:00,5,2,1,1823651,14.594756142631544,0,http,0,benign,0
h042,2024-03-02 21:00:00,78,72,50,5336,0.04906579493322442,0,other,0,benign,0
h043,2024-03-02 21:00:00,5,3,4,12864,0.7471272207039272,0,http,0,benign,0
h044,2024-03-02 21:00:00,6,2,4,133215,0.332810827152997,0,http,0,benign,0
h045,2024-03-02 21:00:00,23,5,8,108525,0.5141803239521275,0,http,0,benign,0
h046,2024-03-02 21:00:00,15,4,7,41218,0.8717007576867639,1,http,0,benign,0
h047,2024-03-02 21:00:00,16,5,7,21862,0.5593912668405129,1,http,0,benign,0
h048,2024-03-02 21:00:00,5,3,5,10179,0.47256084536253223,0,http,0,benign,0
h049,2024-03-02 21:00:00,24,5,8,58538,0.29410870425336966,0,http,0,benign,0
h050,2024-03-02 21:00:00,15,4,7,58392,0.6459565243475788,0,http,0,benign,0
h051,2024-03-02 21:00:00,3,3,3,14598,0.3189493701241623,0,ssh,0,benign,0
h052,2024-03-02 21:00:00,10,4,6,54627,1.2005428105967817,0,http,0,benign,0
h053,2024-03-02 21:00:00,5,2,2,2745466,24.02072413248262,0,http,0,benign,0
h054,2024-03-02 21:00:00,6,2,5,38675,0.34865544712719765,0,http,0,benign,0
h055,2024-03-02 21:00:00,33,5,8,107171,0.9736483319749732,0,http,0,benign,0
h056,2024-03-02 21:00:00,17,3,8,82305,0.810406631011656,0,http,0,benign,0
h057,2024-03-02 21:00:00,20,5,8,40806,0.3877174511214343,1,http,0,benign,0
h058,2024-03-02 21:00:00,10,4,7,27958,0.5667021250227177,0,http,0,benign,0
